acousticness,album_id,analysis_url,artists_id,artists_name,available_markets,country,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,track_name_prev,track_number,uri,valence,type
0.283,4IbVhxPA067Yjrw58k4b6j,https://api.spotify.com/v1/audio-analysis/6m7Qw8yfMx9zyKeFJED1ii,"['0ijmTKTGsjqOXfL5mWgUXC', '2vz513fFOvrrkuISQd1CYG', '4E9dumwOMLlTyXUp1i2WdI', '6Ue43V2BLBf0sU9118kzcD']",Shaggy,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.652,1.0,192966.0,0.666,https://api.spotify.com/v1/tracks/6m7Qw8yfMx9zyKeFJED1ii,6m7Qw8yfMx9zyKeFJED1ii,5.31e-06,1.0,0.0922,-7.92,"

I don't wanna lie, can we be honest?
Right now while you're sitting on my chest
I don't know what I'd do without your comfort
If you really go first, if you really left

I don't know if I would be alive today
With or without you like night and day
Read and repeat every conversation
Being with you, everyday is a Saturday
But every Sunday you've got me praying

Don't you ever leave me, don't you ever go
I've seen it on TV, I know how it goes
Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone

Don't leave me a...

Ah, ah, alone
Ah, ah, ha
Ah, ah, alone
Ah, ah, ha

I don't wanna call and you not answer
Never see your face light up my phone
Never see you singing ""Tiny Dancer""
Everytime my head hurts, everytime I'm low

'Cause I don't know if I would be alive today
With or without you like night and day
Everything about you uncomplicated
Here with you, everyday is a Saturday
But every Sunday, you've got me praying

Don't you ever leave me, don't you ever go
I've seen it on TV, I know how it goes
Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone

Don't leave me a...

Ah, ah, alone
Ah, ah, ha
Ah, ah, alone
Ah, ah, ha (make me, alo..)

Don't you ever leave me
Don't you ever go
Don't you ever leave me
No, oh

Don't you ever leave me, don't you ever go
I've seen it on TV, I know how it goes
Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone
Don't you ever leave me, don't you ever go
I've seen it on TV, I know how it goes
Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone

Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone
",1.0,Angel,reggae,39.0,https://p.scdn.co/mp3-preview/60c936f52d455be695ceff6a667c67d3b50bdf10?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0469,107.918,4.0,https://api.spotify.com/v1/tracks/6m7Qw8yfMx9zyKeFJED1ii,track_20,1.0,spotify:track:6m7Qw8yfMx9zyKeFJED1ii,0.333,track
0.202,4IIfIS47aChs97w8hrgCcY,https://api.spotify.com/v1/audio-analysis/04v8VFmiOXN0tlTihyPEp7,"['7FnZWGw9lwOr7WzieTKEPR', '5wdQ2IkL8WASlcyt0x2s8Q']",Bob Marley,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.76,1.0,194630.0,0.55,https://api.spotify.com/v1/tracks/04v8VFmiOXN0tlTihyPEp7,04v8VFmiOXN0tlTihyPEp7,1.56e-06,7.0,0.241,-4.862,"
Zion lion zion lion lion
I am on the rock and then I check a stock
I have to run like a fugitive to save the life I live
I'm gonna be Iron like a Lion in Zion
I'm gonna be Iron like a Lion in Zion
Zion lion zion lion
Zion lion zion lion lion
I'm on the run but I ain't got no gun
See they want to be the star
So they fighting tribal war
And they saying Iron like a Lion in Zion
And they sayingIron like a Lion in Zion
Iron Lion Zion
Zion lion zion lion lion
I'm on the rock, (running and you running)
I take a stock, (running like a fugitive)
I had to run like a fugitive just to save the life I live
I'm gonna be Iron like a Lion in Zion
I'm gonna be Iron like a Lion in Zion
Iron Lion Zion, Iron Lion Zion, Iron Lion Zion
Iron like a Lion in Zion, Iron like a Lion in Zion
Iron lion Zion
Iron like a Lion in Zion
Iron like a Lion in Zion
Iron lion Zion
Iron lion Zion
Iron like a Lion in Zion
",1.0,Iron Lion Zion,reggae,45.0,https://p.scdn.co/mp3-preview/98abd2193717c7d2ef3c054c93a414f9ee8eb0a8?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0555,141.903,4.0,https://api.spotify.com/v1/tracks/04v8VFmiOXN0tlTihyPEp7,track_3,3.0,spotify:track:04v8VFmiOXN0tlTihyPEp7,0.871,track
0.188,7mtdUrBCYLJpUVbGIAZvf3,https://api.spotify.com/v1/audio-analysis/18GLelA5vVdzd9X7WGPmJ8,['1FcB6xMihhP9Hb6AdGVbWe'],Desmond Dekker,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.793,1.0,155987.0,0.41,https://api.spotify.com/v1/tracks/18GLelA5vVdzd9X7WGPmJ8,18GLelA5vVdzd9X7WGPmJ8,0.0,10.0,0.0855,-10.662,"
Get up in the morning, slaving for bread, sir
So that every mouth can be fed
Poor, poor me, Israelites. Aah
Get up in the morning, slaving for bread, sir
So that every mouth can be fed
Poor me, the Israelite
My wife and my kids, they packed up and leave me
Darling, she said, ""I was yours to be seen""
Poor me, the Israelite
Shirt them a-tear up, trousers are gone
I don't want to end up like Bonnie and Clyde
Poor me, the Israelite
After a storm there must be a calm
They catch me in the farm
You sound your alarm
Poor a-poor a-poor me, the Israelite

I said I get up in the morning, slaving for bread, sir
So that every mouth can be fed
Poor me, Israelite. Aah
I said my wife and my kids, they are packed up and leave me
Darling, she said, I was yours to be seen
Poor me, Israelites. Aah
Look Me shirts them a-tear up, trousers are gone
I don't want to end up like Bonnie and Clyde
A-poor a-poor me, Israelites. Aah
After a storm there must be a calm
They catch me in the farm
You sound your alarm
Poor me, Israelite
A-poor a-poor a-poor me, Israelites. Aah
Poor me, Israelite
Poor me, Israelite
",1.0,Israelites,reggae,49.0,https://p.scdn.co/mp3-preview/994e4b3d1d3908eaf6f6c28c8de339719bdf3e36?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0511,146.467,4.0,https://api.spotify.com/v1/tracks/18GLelA5vVdzd9X7WGPmJ8,track_11,28.0,spotify:track:18GLelA5vVdzd9X7WGPmJ8,0.931,track
0.624,3KbC2PqMhUfvCiMXqU2Kbp,https://api.spotify.com/v1/audio-analysis/28SKEi3NKRYoDO44vea0ws,['6ZFv3wQwwWPiVDWhv0mjQK'],Toots and the Maytals,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.629,1.0,176213.0,0.713,https://api.spotify.com/v1/tracks/28SKEi3NKRYoDO44vea0ws,28SKEi3NKRYoDO44vea0ws,0.0,8.0,0.059,-4.642,"
(You've gotta walk) Don't look back
If it's love that you're running from
There is no hiding place
Just your problems, no one else's problems
You just have to face
If you just put your hand in mine
We're gonna leave all our troubles behind
Gonna walk and don't look back
Gonna walk and don't look back
Now if your first lover let you down
There's something that can be done
Don't kill your faith in love
Remembering what's become
If you just put your hand in mine
We're gonna leave all our troubles behind
Gonna walk and don't look back
Gonna walk and don't look back
Places behind you
There to remind you
Now if your first lover let you down
There's something that can be done
Gonna heal your faith in love
Remembering what's been done
If you just put your hand in mine
We're gonna leave all our troubles behind
Gonna walk and don't look back
Gonna walk and don't look back
How far you been walkin' now
About 100 miles
You still got some more to walk
I know, I got a little more to go
I'm gettin' kind of tired but I got to keep on walkin'
I'm walkin' barefoot
You've got to walk and don't look back
",1.0,Pressure Drop,reggae,46.0,https://p.scdn.co/mp3-preview/8332ab9ceaa4642a9550bc63860e2fc49442e139?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.037,146.265,4.0,https://api.spotify.com/v1/tracks/28SKEi3NKRYoDO44vea0ws,track_7,1.0,spotify:track:28SKEi3NKRYoDO44vea0ws,0.982,track
0.162,5gzIebFHMgPW1jmPXDT0BB,https://api.spotify.com/v1/audio-analysis/0EWiQ9MnQZ4BDUJgv0ahbc,['5mMuiFhh7faS7qxnTLRA6u'],Barrington Levy,"['AD', 'AT', 'BE', 'BG', 'CH', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HU', 'IE', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'NL', 'NO', 'PL', 'PT', 'RO', 'SE', 'SK']",FI,0.776,1.0,190493.0,0.572,https://api.spotify.com/v1/tracks/0EWiQ9MnQZ4BDUJgv0ahbc,0EWiQ9MnQZ4BDUJgv0ahbc,6.94e-06,0.0,0.325,-8.416,"
Oh whoaaaaaaa...Seet
Whoaaaaaaa
After mi stand up round volcano sound & a bun mi ganja pipe
Babylon come & tell mi dat nuh right
Mi sey mi bun it & pass it on the right
Mi sey dem come in & dem look pan Danny Dread
Dem sey: Ey nattydreadlocks a wey yu come from
...you muss have two stick a sensi unda you tam
Mi sey: no officer, yu muss be mad
...he only smoke cigarette & strictly shag
Oh whoaaaaaaa...Seet
Whoaaaaaaa
Unda mi sensi, mi unda mi sensi
Unda mi sensi, mi unda mi sensi
Unda mi sensi, mi unda mi sensi
Unda mi sensi, mi unda mi sensi
Oh whoaaaaaaa... Seet
Whoaaaaaaa
All ova me, babylon juss all ova me
All ova me, babylon juss all ova me
Dem nuh ramp wid me, a strictly sensi
All ova me, babylon juss all ova me
Oh noooooooooooooo
Oh Noooooooooooooo...Seet
All ova me, babylon juss all ova me
All ova me, babylon juss all ova me
All ova me, wickedman juss all ova me
Oh noooooooooooooo...Seet
Oh whoaaaaa
Ey babylon, yu nuh like ganja man
But a we bring i foreign currency pan di island
Du babylon, nuh badda charge mi sah
Du babylon, nuh badda charge mi sah
One butt on my lip, a peer blood mi start spit
Du babylon, nuh badda charge mi sah
Oh noooooooooooooo...Seet
Oh whoaaaaa
All ova me, babylon juss all ova me
All ova me, babylon juss all ova me
All ova me, wickedman juss all ova me
Oh noooooooooooooo...Seet
Oh whoaaaaa
Ey babylon, yu nuh like ganja man
But a we bring i foreign currency pan di island
Ey babylon, yu nuh like ganja man
But a we bring i foreign currency pan di island
Oh whoaaaaaaa... Seet
Whoaaaaaaa
Stand up round volcano sound & a bun mi ganja pipe
Babylon come & tell mi dat nuh right
Mi sey mi bun it & pass it on the right
",1.0,Under Mi Sensi,reggae,37.0,https://p.scdn.co/mp3-preview/8075acef58393c9b153fd792665bd8f676466375?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.107,151.111,4.0,https://api.spotify.com/v1/tracks/0EWiQ9MnQZ4BDUJgv0ahbc,track_22,5.0,spotify:track:0EWiQ9MnQZ4BDUJgv0ahbc,0.487,track
0.128,5Up8MjtHf71WW4vnVqyb1g,https://api.spotify.com/v1/audio-analysis/605ZHoLZx7PtQ8fXgvN10K,['0oea1hwGMfUxZbLxJc1XUN'],Peter Tosh,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.701,1.0,278872.0,0.784,https://api.spotify.com/v1/tracks/605ZHoLZx7PtQ8fXgvN10K,605ZHoLZx7PtQ8fXgvN10K,0.0,0.0,0.0713,-7.212,"

Legalize it
And don't criticize it
Legalize it, yeah, yeah
And I will advertise it

Some call it tampje
Tampje
Some call it the weed
The weed
Some call it marijuana
Marijuana
Some of them call it ganja
Ganja

Legalize it
And don't criticize it
Legalize it, yeah, yeah
And I will advertise it

Singers smoke it
And players of instrument too
Legalize it, yeah, yeah
That's the best thing you can do
Doctors smoke it
Nurses smoke it
Judges smoke it
Even the lawyer do
So you got to...

Legalize it
And don't criticize it
Legalize it, yeah, yeah
And I will advertise it

It's good for the flu
Good for asthma
Good for tuberculosis
Even umara composis

Got to legalize it
And don't criticize it
Legalize it, yeah, yeah
And I will advertise it

Bird eat it
Ants love it
Fowls eat it
Goats love to play with it so...

You got to legalize it
And don't criticize it
Legalize it, yeah, yeah
And I will advertise it
",1.0,Legalize It,reggae,57.0,https://p.scdn.co/mp3-preview/cf5b2e9ef8eed6cf74d79d5bc12aecb7f1dedfeb?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.204,145.249,4.0,https://api.spotify.com/v1/tracks/605ZHoLZx7PtQ8fXgvN10K,track_3,4.0,spotify:track:605ZHoLZx7PtQ8fXgvN10K,0.712,track
0.693,7q8KGVfLhu54RUL9QusJ3I,https://api.spotify.com/v1/audio-analysis/2jQQJgvmr8fmTsWULa2pct,['3rJ3m1tM6vUgiWLjfV8sRf'],Jimmy Cliff,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.388,1.0,161133.0,0.297,https://api.spotify.com/v1/tracks/2jQQJgvmr8fmTsWULa2pct,2jQQJgvmr8fmTsWULa2pct,0.194,5.0,0.134,-13.68,"
Many rivers to cross
But I can't seem to find my way over
Wandering I am lost as I travel along
The white cliffs of Dover
Many rivers to cross and it's only my will
That keeps me alive
I've been licked, washed up for years and
I merely survive because of my pride
And this loneliness won't leave me alone
It's such a drag to be on your own
My woman left and she didn't say why
Well I guess I have to try
Many rivers to cross but just where to begin
I'm playing for time
There'll be times I find myself thinking
Of committing some dreadful crime
I've got many rivers to cross
But I can't seem to find my way over
Wandering I am lost as I travel along
The white cliffs of Dover
Many rivers to cross and it's only my will
That keeps me alive
I've been licked, washed up for years and
I merely survive because of my pride
",1.0,Many Rivers To Cross,reggae,38.0,https://p.scdn.co/mp3-preview/57131ea17256b2b6525a2242d7026268dfa94ba0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0721,139.784,4.0,https://api.spotify.com/v1/tracks/2jQQJgvmr8fmTsWULa2pct,track_4,7.0,spotify:track:2jQQJgvmr8fmTsWULa2pct,0.232,track
0.566,0AblfKOKyR8WmLvkE5Xx2F,https://api.spotify.com/v1/audio-analysis/2jyfk9fine86lnvW997j9J,['0PFtn5NtBbbUNbU9EAmIWF'],Bob Marley,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.634,1.0,261440.0,0.567,https://api.spotify.com/v1/tracks/2jyfk9fine86lnvW997j9J,2jyfk9fine86lnvW997j9J,3.78e-05,9.0,0.0672,-8.184,"

I hear the drums echoing tonight
But she hears only whispers of some quiet conversation
She's coming in, 12:30 flight
The moonlit wings reflect the stars that guide me towards salvation
I stopped an old man along the way
Hoping to find some old forgotten words or ancient melodies
He turned to me as if to say
""Hurry boy, it's waiting there for you""

It's gonna take a lot to drag me away from you
There's nothing that a hundred men or more could ever do
I bless the rains down in Africa
Gonna take some time to do the things we never had

The wild dogs cry out in the night
As they grow restless longing for some solitary company
I know that I must do what's right
As sure as Kilimanjaro rises like Olympus above the Serengeti
I seek to cure what's deep inside
Frightened of this thing that I've become

It's gonna take a lot to drag me away from you
There's nothing that a hundred men or more could ever do
I bless the rains down in Africa
Gonna take some time to do the things we never had

Hurry boy, she's waiting there for you

It's gonna take a lot to drag me away from you
There's nothing that a hundred men or more could ever do
I bless the rains down in Africa
I bless the rains down in Africa
I bless the rains down in Africa
I bless the rains down in Africa
I bless the rains down in Africa
Gonna take some time to do the things we never had
",1.0,Africa,reggae,42.0,https://p.scdn.co/mp3-preview/829030ffa17d0b59231ca40df12fcfc95f8e8a6a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0427,92.212,4.0,https://api.spotify.com/v1/tracks/2jyfk9fine86lnvW997j9J,track_1,2.0,spotify:track:2jyfk9fine86lnvW997j9J,0.7,track
0.385,0wCdbFPQEMJLUxvrDhMgDY,https://api.spotify.com/v1/audio-analysis/2LZWEKYD2W5Bd4cPwfzuC2,"['0ynKD5JYcp1pd9zLLqGzt0', '5ysQlIaKJnMqj5haxYpKpN']",Buju Banton,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.96,1.0,296912.0,0.369,https://api.spotify.com/v1/tracks/2LZWEKYD2W5Bd4cPwfzuC2,2LZWEKYD2W5Bd4cPwfzuC2,6.27e-05,8.0,0.0771,-12.248,"

Oh, how deep the Father's love
Written in the sun and stars
Here below and far above
By the beauty of His heart
Blooming with eternal hope
In this garden we call, ""Home""
Oh, how deep the Father's love
How deep His love for us

Oh, how kind the Savior's heart
Word from Word and Light from Light
Came into our wilderness
Broke the bread and shared His life
Silenced hate with cross and thorn
In His pain He loved us more
Oh, how kind the Savior's heart
How kind His heart for us

Oh-ohh-oh-ohh
Oh-ohh-oh-ohh
Oh-ohh-oh-ohh
Oh-ohh-oh-ohh
Oh-ohh-oh-ohh
Oh-ohh-oh-ohh
Oh-ohh-oh-ohh
Oh-ohh-oh-ohh

Oh, how true the Spirit guides
Gift of God for all His own
Dear Companion be our light
Let us never walk alone
Gently fall and kindly lead
Help us in our unbelief
Oh, how true the Spirit guides
How true You guide us all
",0.0,Champion,reggae,16.0,https://p.scdn.co/mp3-preview/1fdcf8e491df5464017012a051473a8de2748a63?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.249,130.011,4.0,https://api.spotify.com/v1/tracks/2LZWEKYD2W5Bd4cPwfzuC2,track_12,1.0,spotify:track:2LZWEKYD2W5Bd4cPwfzuC2,0.812,track
0.947,2jg7PvepCK9V7MyWM7pvzr,https://api.spotify.com/v1/audio-analysis/6yIHGmQLJxWAUZ1ZkENemN,['5cKlE8f6b26h61Ml7m052Q'],UB40,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",AR,0.41,1.0,173175.0,0.0485,https://api.spotify.com/v1/tracks/6yIHGmQLJxWAUZ1ZkENemN,6yIHGmQLJxWAUZ1ZkENemN,0.0,0.0,0.108,-13.918,"

Wise men say only fools rush in
But I can't help falling in love with you
Oh, shall I stay? Would it be a sin?
Oh, if I can't help falling in love with you

Woah like a river flows surely to the sea
Darling so it goes, some things are meant to be
Woah, take my hand, take my whole life too
For I can't help falling in love with you
Oh, for I can't help falling in love with you
",1.0,Can't Help Falling in Love,reggae,77.0,https://p.scdn.co/mp3-preview/de4980f22292880edbd6a69c62d4e8a9a1e0207b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.038,137.97,4.0,https://api.spotify.com/v1/tracks/6yIHGmQLJxWAUZ1ZkENemN,track_27,4.0,spotify:track:6yIHGmQLJxWAUZ1ZkENemN,0.247,track
