acousticness,album_id,analysis_url,artists_id,artists_name,available_markets,country,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,track_name_prev,track_number,uri,valence,type
0.0688,0HQ1iqQe3NFFWxs8x4pfJg,https://api.spotify.com/v1/audio-analysis/0V4ZrRpuaXTjhSMvMS62R5,['0inqWv3OS4VpWt691ki8yk'],Nirvana,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.582,1.0,323667.0,0.85,https://api.spotify.com/v1/tracks/0V4ZrRpuaXTjhSMvMS62R5,0V4ZrRpuaXTjhSMvMS62R5,0.0,7.0,0.0947,-7.578,"
I'm so happy 'cause today
I've found my friends, they're in my head
I'm so ugly, that's OK
'Cause so are you, broke our mirrors
Sunday mornin' is every day
For all I care and I'm not scared
Light my candles in a daze
'Cause I've found God
Yeah!
Yeah!
Yeah!
Yeah!
Yeah!
Yeah!
Yeah!
I'm so lonely, that's OK
I shaved my head and I'm not sad
And just maybe I'm to blame
For all I've heard but I'm not sure
I'm so excited, I can't wait
To meet you there and I don't care
I'm so horny, that's OK
My will is good
Yeah!
Yeah!
Yeah!
Yeah!
Yeah!
Yeah!
Yeah!
I like it, I'm not gonna crack
I miss you, I'm not gonna crack
I love you, I'm not gonna crack
I kill you, I'm not gonna crack
I like it, I'm not gonna crack
I miss you, I'm not gonna crack
I love you, I'm not gonna crack
I kill you, I'm not gonna
Crack
I'm so happy 'cause today
I've found my friends, they're in my head
I'm so ugly, that's OK
'Cause so are you, broke our mirrors
Sunday mornin' is every day
For all I care and I'm not scared
Light my candles in a daze
'Cause I've found God
Yeah!
Yeah!
Yeah!
Yeah!
Yeah!
Yeah!
Yeah!
I like it, I'm not gonna crack
I miss you, I'm not gonna crack
I love you, I'm not gonna crack
I kill you, I'm not gonna crack
I like it, I'm not gonna crack
I miss you, I'm not gonna crack
I love you, I'm not gonna crack
I kill you, I'm not gonna
Crack
",1.0,Lithium,rock,43.0,https://p.scdn.co/mp3-preview/9779669cbedf41c8778b71fb989885cd0d63a8c0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.055,122.218,4.0,https://api.spotify.com/v1/tracks/0V4ZrRpuaXTjhSMvMS62R5,track_54,4.0,spotify:track:0V4ZrRpuaXTjhSMvMS62R5,0.321,track
0.0472,4hbJf24TNEaia99QuIYxEh,https://api.spotify.com/v1/audio-analysis/52SIh80AB2eSVmMfvcWUTP,['0o05MzSK2Y0ieIzF6l0EDL'],The Doors,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.658,1.0,256297.0,0.945,https://api.spotify.com/v1/tracks/52SIh80AB2eSVmMfvcWUTP,52SIh80AB2eSVmMfvcWUTP,0.0104,5.0,0.15,-9.44,"

Sorridi provocandomi
Con gli occhi mi incateni qui
Mi lasci andare tanto sai
Che puoi riprendermi
You're drowning in the deep for me (sei sabbie mobili)
I love the way I'm drawn to you (tu sai accendermi)
Just like oceans rise to kiss the moon
It's gravity, our love is like gravity

Tu che mi dai vita completamente
Calmami e di colpo pretendimi
Mani come nodi stringono noi
Che attraversiamo sabbie mobili
Bring me back to life when you light my fire
Makes me feel so high never coming down
It's more than just fantasy come true
I feel your love rising from deep inside of me
Up to ecstasy, fino all'estasi

Your desire's pulling me
To exaclty where I need to be
It's so good that I can hardly breathe
I feel it take over me
Mi lasci ancora immergere (you give me all you've got)
Sei acqua che sa spegnermi (you make me feel so free)
E il tuo sapore diventerà forza di gravità

Bring me back to life when you light my fire
Makes me feel so high never coming down
Take control and show me how it feels
To go from heaven up to ecstasy
Sento ogni battito del tuo cuore
Stringere i miei sensi immobili
Un sospiro appeso a un brivido qui
Che così intenso dal profondo sale su
Fino all'estasi

You're drowning in the deep for me
Don't fight it just let it be (fino all'estasi)
Now your desire's pulling me
Our love is like gravity, it's gravity, baby

Tu che mi dai vita completamente
Calmami e di colpo pretendimi
Take control and show me how it feels
To go from heaven up to ecstasy
Sento ogni battito del tuo cuore
Stringere i miei sensi immobili
It's more than just fantasy come true
I feel your love rising from deep inside of me
Up to ecstasy, fino all'estasi
Up to ecstasy
",0.0,Light My Fire,rock,35.0,https://p.scdn.co/mp3-preview/3738b52584c931a27b5d804a77ecb9e000d3981a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0473,139.866,4.0,https://api.spotify.com/v1/tracks/52SIh80AB2eSVmMfvcWUTP,track_49,2.0,spotify:track:52SIh80AB2eSVmMfvcWUTP,0.511,track
0.942,3GLIXA3lo0L8S5LBfX7UzX,https://api.spotify.com/v1/audio-analysis/4xVtiYLS2q1r6bY1Wio7Tu,"['14eQOEJwQwEFzqlaXuSMjf', '721Thvnq29Or9LXUyfF75c']",John Lennon,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.481,1.0,215453.0,0.119,https://api.spotify.com/v1/tracks/4xVtiYLS2q1r6bY1Wio7Tu,4xVtiYLS2q1r6bY1Wio7Tu,0.00165,2.0,0.0876,-12.404,"
Nice to meet you, where you been?
I could show you incredible things
Magic, madness, heaven, sin
Saw you there and I thought
Oh my God, look at that face
You look like my next mistake
Love's a game, wanna play?
Cause we're young and we're reckless
We'll take this way too far
It'll leave you breathless
Or with a nasty scar
Got a long list of ex-lovers
They'll tell you I'm insane
But I've got a blank space, baby
And I'll write your name
Your name
New money, suit and tie
You can read me like a magazine
Ain't it funny, rumors fly
And I know you heard about me
So hey, let's be friends
I'm wanna see how this one ends
Grab your passport and my hand
Cause we're young and we're reckless
We'll take this way too far
It'll leave you breathless
Or with a nasty scar
Got a long list of ex-lovers
They'll tell you I'm insane
But I've got a blank space, baby
And I'll write your name
Your name
Boys only want love if it's torture
Don't say I didn't say, I didn't warn ya
Boys only want love if it's torture
Don't say I didn't say, I didn't warn ya
So it's gonna be forever
Or it's gonna go down in flames
You can tell me when it's over
If the high was worth the pain
Got a long list of ex-lovers
They'll tell you I'm insane
Cause you know I love the players
And you love the game
We're young and we're reckless
We'll take this way too far
It'll leave you breathless
Or with a nasty scar
Got a long list of ex-lovers
They'll tell you I'm insane
But I've got a blank space, baby
And I'll write your name
Your name
",1.0,Imagine,rock,38.0,https://p.scdn.co/mp3-preview/607f875166b520ab93d7fcbf61b3df23b76983fe?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0388,136.17,4.0,https://api.spotify.com/v1/tracks/4xVtiYLS2q1r6bY1Wio7Tu,track_20,1.0,spotify:track:4xVtiYLS2q1r6bY1Wio7Tu,0.259,track
0.0185,48sxpy1XGBS2dVU8ebh9lY,https://api.spotify.com/v1/audio-analysis/7pB0pcMnVka16fXA9oXzap,['5vvlfKQdn6amTImsjy9Si5'],Guns N Roses,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.558,1.0,216747.0,0.798,https://api.spotify.com/v1/tracks/7pB0pcMnVka16fXA9oXzap,7pB0pcMnVka16fXA9oXzap,0.0745,7.0,0.0931,-5.238,"

I want you to know
I ain’t wasting your time
Don’t wanna throw
It all away without trying
You seen my face
And you can tell that I’m sure
Don’t wanna be
Without you anymore

I’m throwing all my fears away
Let’s take a pen and write it
I’m down for you, cosign it
And even if you’re miles away
I want you to know that I’m…

Giving you all of my focus
Giving you (giving you)
All of my focus
Giving you (giving you)
All of my focus
Giving you (giving you)
All of my focus
Giving you all of my focus

All I know
You know I appreciate it
No need to be
So complicated
How ‘bout we chill
And let’s get creative
You know the deal
You know I’m dedicated

I’m throwing all my fears away
Let’s take a pen and write it
I’m down for you, cosign it
And even if you’re miles away
I want you to know that I’m…

Giving you all of my focus
Giving you (giving you)
All of my focus
Giving you (giving you)
All of my focus
Giving you (giving you)
All of my focus
Giving you all of my focus
All of my focus
Giving you (giving you)
All of my focus
Giving you (giving you)
All of my focus
Giving you (giving you)
All of my focus
Giving you all of my focus

One too many times
I lost something amazing
Too scared I kept delaying
One too many times
But now I know I’m ready…

Too give you all of my focus
Giving you (giving you)
All of my focus
Giving you (giving you)
All of my focus
Giving you (giving you)
All of my focus
Giving you all of my focus
All of my focus
Giving you (giving you)
All of my focus
Giving you (giving you)
All of my focus
Giving you (giving you)
All of my focus
Giving you all of my focus
",1.0,Sweet Child O' Mine,rock,40.0,https://p.scdn.co/mp3-preview/8377391645f26384fd3e5517a004e791bd1f3409?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0325,126.042,4.0,https://api.spotify.com/v1/tracks/7pB0pcMnVka16fXA9oXzap,track_4,6.0,spotify:track:7pB0pcMnVka16fXA9oXzap,0.779,track
6.84e-05,4j1A1HN0deBbS7ZylrF2Gh,https://api.spotify.com/v1/audio-analysis/1caNzSrwm2CP4GNHLjdgmg,['70BYFdaZbEKbeauJ670ysI'],David Bowie,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'UY', 'VN', 'ZA']",BE,0.379,1.0,204027.0,0.901,https://api.spotify.com/v1/tracks/1caNzSrwm2CP4GNHLjdgmg,1caNzSrwm2CP4GNHLjdgmg,2.97e-05,0.0,0.0933,-4.81,"

Stare in wonder, who's here to bring you down?
Find your martyr, I'm sure you've made the crown
So light a fire under my bones
So when, I die for you, at least I'll die alone

Ain't nothing for me to end up like this
There's no comparing me this time

All my heroes have now become ghosts
Sold their sorrow to the ones who paid the most
All my heroes are dead and gone
But down inside of me, they still live on

Dark devotion in a vacant paradise
Shows no emotion to a willing sacrifice
You can put a man on trial, but you can't make the guilty pay
And you can cage an animal, but you can't take away the rage

Ain't nothing for me to end up like this
There's no comparing me this time

All my heroes have now become ghosts
Sold their sorrow to the ones who paid the most
All my heroes are dead and gone
But down inside of me, they still live on

All my heroes have now become ghosts
Sold their sorrow to the ones who paid the most
All my heroes are dead and gone
But down inside of me, they still live on

They're all dead and gone
",0.0,Heroes,rock,36.0,https://p.scdn.co/mp3-preview/50287d5a95c5451895c3aa5a8c36af292e5b9ef9?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0349,168.976,4.0,https://api.spotify.com/v1/tracks/1caNzSrwm2CP4GNHLjdgmg,track_22,2.0,spotify:track:1caNzSrwm2CP4GNHLjdgmg,0.691,track
0.00122,3jnpSp6PmwPhaa5PkaNYTk,https://api.spotify.com/v1/audio-analysis/0Ld77zaq65SISfHELLtBWr,['2Nvaq4y2ygxIqfwXyz0HeH'],U2,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.521,1.0,282387.0,0.669,https://api.spotify.com/v1/tracks/0Ld77zaq65SISfHELLtBWr,0Ld77zaq65SISfHELLtBWr,0.000883,0.0,0.094,-6.25,"

Wake up the white lights are calling
The weight of the world is pressing down
Watch out, the skyline has fallen
Transmission is lost into the crowd
For so long I've been hoping
One day we can run away
Your wild eyes have got lost forever
But just know I'll find you anyway

I've been waiting so long
I was holding out
Up in the dark, up in the Echo Park
With broken glass in my hand
We've been bleeding out
Waiting for the night
Waiting  for the night to start

Till we are one
So we just stare into the sun
Cold like the metal of a gun
Never know, never know until we run
Till we are one

Lost now, I've been searching
Washed out along the city lights
Each day the signal is stronger
So I know that there's still a fight

I've been waiting so long
I was holding out
Up in the dark, up in the Echo Park
With broken glass in my hand
We've been bleeding out
Waiting for the night
Waiting  for the night to start

Till we are one
So we just stare into the sun
Cold like the metal of a gun
Never know, never know until we run
Until we are one
Yeah we just stare into the sun
Cold like the metal of a gun
Never know, never know until we run
Until we are one


Until we are one
So we just stare into the sun
Cold like metal of a gun
Never know, never know until we run
Till we are one
Till we are one
Till we are one
Till we are one
Till we are one
Till we are one
Till we are one
",1.0,One,rock,50.0,https://p.scdn.co/mp3-preview/ce888105051a8a42914bc5f58b25dd019e154c20?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0295,103.05,4.0,https://api.spotify.com/v1/tracks/0Ld77zaq65SISfHELLtBWr,track_21,1.0,spotify:track:0Ld77zaq65SISfHELLtBWr,0.169,track
0.0018,1hg0pQJLE9dzfT1kgZtDPr,https://api.spotify.com/v1/audio-analysis/5hmRhU6fWzH0NjYmfhHjhp,['6tbjWDEIzxoDsBA1FuhfPW'],Van Halen,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.629,1.0,238560.0,0.839,https://api.spotify.com/v1/tracks/5hmRhU6fWzH0NjYmfhHjhp,5hmRhU6fWzH0NjYmfhHjhp,0.0859,9.0,0.251,-7.061,"

There's only so much you can learn in one place
The more that I wait, the more time that I waste

I haven't got much time to waste
It's time to make my way
I'm not afraid of what I'll face
But I'm afraid to stay
I'm going down my road and I can make it alone
I'll work and I'll fight till I find a place of my own

Are you ready to jump?
Get ready to jump
Don't ever look back, oh baby
Yes, I'm ready to jump, just take my hand
Get ready to jump

We learned our lesson from the start
My sisters and me
The only thing you can depend on
Is your family
Life's gonna drop you down like the limbs of a tree
It sways and it swings and it bends until it makes you see

Are you ready to jump?
Get ready to jump
Don't ever look back, oh baby
Yes, I'm ready to jump, just take my hand
Get ready to
Are you ready?

There's only so much you can learn in one place
The more that you wait
The more time that you waste
I'll work and I'll fight till I find a place of my own
It sways and it swings and it bends until you make it your own

I can make it alone
I can make it alone
I can make it alone
I can make it alone
I can make it alone
I can make it alone
I can make it alone
I can make it alone
I can make it alone
(My sisters and me)

Are you ready to jump?
Get ready to jump
Don't ever look back, oh baby
Yes, I'm ready to jump, just take my hand
Get ready to jump
Are you ready to jump?
Get ready to jump
Don't ever look back, oh baby
Yes, I'm ready to jump, just take my hand
Get ready to jump
",1.0,Jump,rock,57.0,https://p.scdn.co/mp3-preview/5b8060d2d621d6ad4a508e471bd6df4f055be523?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0899,118.979,4.0,https://api.spotify.com/v1/tracks/5hmRhU6fWzH0NjYmfhHjhp,track_16,8.0,spotify:track:5hmRhU6fWzH0NjYmfhHjhp,0.449,track
0.175,5rOHrnrRomvSJhQLGVtfJ8,https://api.spotify.com/v1/audio-analysis/2YSbHu9XF4bNYWt3MnIhgE,['20JZFwl6HVl6yg8a4H3ZqK'],Queen,"['AD', 'AR', 'AT', 'AU', 'BE', 'BG', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'RO', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.386,1.0,363114.0,0.562,https://api.spotify.com/v1/tracks/2YSbHu9XF4bNYWt3MnIhgE,2YSbHu9XF4bNYWt3MnIhgE,9.17e-06,10.0,0.209,-4.363,"

Is this the real life? Is this just fantasy?
Caught in a landslide, no escape from reality
Open your eyes, look up to the skies and see
I'm just a poor boy, I need no sympathy
Because I'm easy come, easy go, little high, little low
Any way the wind blows doesn't really matter to me, to me

Mama, just killed a man
Put a gun against his head
Pulled my trigger, now he's dead
Mama, life had just begun
But now I've gone and thrown it all away
Mama, ooh, didn't mean to make you cry
If I'm not back again this time tomorrow
Carry on, carry on as if nothing really matters
Too late, my time has come
Sends shivers down my spine, body's aching all the time
Goodbye, everybody, I've got to go
Gotta leave you all behind and face the truth
Mama, ooh
I don't want to die
I sometimes wish I'd never been born at all


I see a little silhouetto of a man
Scaramouche, Scaramouche, will you do the Fandango
Thunderbolt and lightning, very, very fright'ning me
(Galileo) Galileo, (Galileo) Galileo, Galileo figaro magnifico
I'm just a poor boy, nobody loves me
He's just a poor boy from a poor family
Spare him his life from this monstrosity
Easy come, easy go, will you let me go?
Bismillah! No, we will not let you go
(Let him go) Bismillah! We will not let you go
(Let him go) Bismillah! We will not let you go
(Let me go) Will not let you go
(Let me go) Will not let you go
(Let me go) Ah, no, no, no, no, no, no, no
(Oh mamma mia, mamma mia) Mamma mia, let me go
Beelzebub has a devil put aside for me, for me, for me

So you think you can stone me and spit in my eye?
So you think you can love me and leave me to die?
Oh, baby, can't do this to me, baby!
Just gotta get out, just gotta get right outta here!

Nothing really matters, anyone can see
Nothing really matters
Nothing really matters to me
Any way the wind blows
",1.0,Bohemian Rhapsody,rock,68.0,https://p.scdn.co/mp3-preview/1f8e6abafd07e2e9dde3cf35ba5827a7f2790533?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.03,72.945,4.0,https://api.spotify.com/v1/tracks/2YSbHu9XF4bNYWt3MnIhgE,track_18,11.0,spotify:track:2YSbHu9XF4bNYWt3MnIhgE,0.228,track
0.545,3Gx0Yoem0yyteJnSZ9j77l,https://api.spotify.com/v1/audio-analysis/7fu3lFEf8dVfFuvKxhTPwP,['1I5eQkzyM8jCVZIM3k2bKL'],Radiohead,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.17,1.0,177144.0,0.349,https://api.spotify.com/v1/tracks/7fu3lFEf8dVfFuvKxhTPwP,7fu3lFEf8dVfFuvKxhTPwP,0.000341,2.0,0.341,-10.992,"
When you were here before
Couldn't look you in the eye
You're just like an angel
Your skin makes me cry
You float like a feather
In a beautiful world
I wish I was special
You're so very special
But I'm a creep
I'm a weirdo
What the hell am I doing here?
I don't belong here
I don't care if it hurts
I wanna have control
I want a perfect body
I want a perfect soul
I want you to notice
When I'm not around
I wish I was special
You're so very special
She's running out again
And, And she run
She run run run run
She run
But I'm a creep
I'm a weirdo
What the hell am I doing here?
I don't belong here
I don't belong here
",1.0,Creep,rock,53.0,https://p.scdn.co/mp3-preview/7dfde9c133006a3aa03326ca0894670a270e3edb?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.04,184.057,4.0,https://api.spotify.com/v1/tracks/7fu3lFEf8dVfFuvKxhTPwP,track_33,1.0,spotify:track:7fu3lFEf8dVfFuvKxhTPwP,0.115,track
0.566,0AblfKOKyR8WmLvkE5Xx2F,https://api.spotify.com/v1/audio-analysis/2jyfk9fine86lnvW997j9J,['0PFtn5NtBbbUNbU9EAmIWF'],Toto,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.634,1.0,261440.0,0.567,https://api.spotify.com/v1/tracks/2jyfk9fine86lnvW997j9J,2jyfk9fine86lnvW997j9J,3.78e-05,9.0,0.0672,-8.184,"

I hear the drums echoing tonight
But she hears only whispers of some quiet conversation
She's coming in, 12:30 flight
The moonlit wings reflect the stars that guide me towards salvation
I stopped an old man along the way
Hoping to find some old forgotten words or ancient melodies
He turned to me as if to say
""Hurry boy, it's waiting there for you""

It's gonna take a lot to drag me away from you
There's nothing that a hundred men or more could ever do
I bless the rains down in Africa
Gonna take some time to do the things we never had

The wild dogs cry out in the night
As they grow restless longing for some solitary company
I know that I must do what's right
As sure as Kilimanjaro rises like Olympus above the Serengeti
I seek to cure what's deep inside
Frightened of this thing that I've become

It's gonna take a lot to drag me away from you
There's nothing that a hundred men or more could ever do
I bless the rains down in Africa
Gonna take some time to do the things we never had

Hurry boy, she's waiting there for you

It's gonna take a lot to drag me away from you
There's nothing that a hundred men or more could ever do
I bless the rains down in Africa
I bless the rains down in Africa
I bless the rains down in Africa
I bless the rains down in Africa
I bless the rains down in Africa
Gonna take some time to do the things we never had
",1.0,Africa,rock,42.0,https://p.scdn.co/mp3-preview/829030ffa17d0b59231ca40df12fcfc95f8e8a6a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0427,92.212,4.0,https://api.spotify.com/v1/tracks/2jyfk9fine86lnvW997j9J,track_1,2.0,spotify:track:2jyfk9fine86lnvW997j9J,0.7,track
